ID,Predictions
52279,[ 0.          0.28419516  0.25630672]
52280,[ 0.          0.05960436  0.08260992]
52281,[ 0.          0.37863406  0.41801714]
52282,[ 0.          0.53464259  0.49928211]
52283,[ 0.          1.15264591  1.26244669]
52284,[ 0.          0.45530497  0.39834067]
52285,[ 0.          0.82111614  1.01355028]
52286,[ 0.          0.57767278  0.25957647]
52287,[ 0.          1.56027007  1.4047483 ]
52288,[ 0.          0.34979162  0.72616921]
52289,[ 0.          0.21529625  0.3252054 ]
52290,[ 0.          0.03647286  0.00897905]
52291,[ 0.          1.6451626   3.19487294]
52292,[ 0.          0.24505402  0.23746382]
52293,[ 0.          0.72791376  0.75174265]
52294,[ 0.          1.84917218  1.0384397 ]
52295,[ 0.          0.45530497  0.39834067]
52296,[ 0.          0.84231521  0.8801059 ]
52297,[ 0.        3.003602  2.371849]
52298,[ 0.          0.42724266  0.37074532]
52299,[ 0.          0.33573326  0.70965107]
52300,[ 0.          0.00511251  0.00659379]
52301,[ 0.          0.45530497  0.39834067]
52302,[ 0.          0.065961    0.14764685]
52303,[ 0.          0.31792619  0.42264255]
52304,[ 0.          1.49780745  1.42538313]
52305,[ 0.          0.66344017  0.69458111]
52306,[ 0.          1.29644004  1.74151539]
52307,[ 0.          0.34805671  0.26014697]
52308,[ 0.          0.82111614  0.3759172 ]
52309,[ 0.          0.34979162  0.49928211]
52310,[ 0.          0.02146903  0.0173211 ]
52311,[ 0.          0.48839827  0.10701652]
52312,[ 0.          0.40788542  0.37010382]
52313,[ 0.          0.84447009  0.60908305]
52314,[ 0.          0.74945079  0.54347104]
52315,[ 0.          1.29644004  0.61863275]
52316,[ 0.          0.27228221  0.14764685]
52317,[ 0.          0.24505402  0.47465652]
52318,[ 0.          1.29644004  0.61863275]
52319,[ 0.          0.77743692  0.29485374]
52320,[ 0.          0.00511251  0.00659379]
52321,[ 0.          0.00227841  0.00243446]
52322,[ 0.          0.28419516  0.25630672]
52323,[ 0.          0.02146903  0.0173211 ]
52324,[ 0.          0.0708837   0.45613646]
52325,[ 0.          1.29644004  1.42538313]
52326,[ 0.          0.00511251  0.00659379]
52327,[ 0.         0.3992092  0.6697209]
52328,[ 0.          0.31837225  0.25957647]
52329,[ 0.          0.51244585  0.6918912 ]
52330,[ 0.          1.17578437  2.33455604]
52331,[ 0.          0.72791376  0.6697209 ]
52332,[ 0.          1.14745549  1.29928341]
52333,[ 0.          2.911213    1.46893146]
52334,[ 0.          0.60641729  0.3759172 ]
52335,[ 0.          1.00367562  0.93422375]
52336,[ 0.          1.242157    1.56630741]
52337,[ 0.          0.00227841  0.00243446]
52338,[ 0.          1.06908192  0.9883429 ]
52339,[ 0.          0.57767278  1.20766832]
52340,[ 0.          0.34805671  0.23288849]
52341,[ 0.          0.88543661  0.75174265]
52342,[ 0.          1.06288009  1.4077139 ]
52343,[ 0.          0.24505402  0.26989434]
52344,[ 0.          1.51767211  1.56630741]
52345,[ 0.          0.71220566  1.27101835]
52346,[ 0.          0.00227841  0.00243446]
52347,[ 0.          0.66695475  2.2247805 ]
52348,[ 0.          0.10539858  0.02816371]
52349,[ 0.          0.96015968  0.75174265]
52350,[ 0.          0.6692647   0.08224189]
52351,[ 0.          0.55632791  0.80149281]
52352,[ 0.          0.00511251  0.00659379]
52353,[ 0.          0.00511251  0.00659379]
52354,[ 0.          1.6451626   1.88810618]
52355,[ 0.          0.02146903  0.0173211 ]
52356,[ 0.          0.89971762  0.91213706]
52357,[ 0.          0.3353799   0.45613646]
52358,[ 0.          0.19791863  0.54960795]
52359,[ 0.          0.37863406  0.37010382]
52360,[ 0.          1.56988764  1.20766832]
52361,[ 0.          0.00511251  0.00659379]
52362,[ 0.          3.33329064  1.4077139 ]
52363,[ 0.          1.07451247  1.26244669]
52364,[ 0.          0.96015968  0.54960795]
52365,[ 0.          0.68207685  0.9189778 ]
52366,[ 0.          0.42724266  0.91467543]
52367,[ 0.          0.01898936  0.01153386]
52368,[ 0.          1.84917218  2.33798675]
52369,[ 0.          0.37863406  0.08907391]
52370,[ 0.          1.68390898  0.8801059 ]
52371,[ 0.          0.00511251  0.00659379]
52372,[ 0.          0.55632791  0.47465652]
52373,[ 0.          0.4428871   0.52123906]
52374,[ 0.          0.00511251  0.00659379]
52375,[ 0.          0.95027228  0.53608778]
52376,[ 0.          1.68390898  0.78544479]
52377,[ 0.          0.00227841  0.03284665]
52378,[ 0.          1.06908192  1.29928341]
52379,[ 0.          2.120386    1.20766832]
52380,[ 0.          0.01669441  0.02816371]
52381,[ 0.          0.4428871   0.49752981]
52382,[ 0.          1.06288009  0.9883429 ]
52383,[ 0.          1.68272652  0.54960795]
52384,[ 0.          1.06908192  1.29928341]
52385,[ 0.          0.00511251  0.00659379]
52386,[ 0.          0.76090334  0.75174265]
52387,[ 0.          0.05960436  0.10701652]
52388,[ 0.          0.00227841  0.00243446]
52389,[ 0.          0.88214013  1.85388942]
52390,[ 0.          0.89971762  0.75174265]
52391,[ 0.          1.23170914  1.22335787]
52392,[ 0.          0.14568121  0.2087642 ]
52393,[ 0.          0.00511251  0.00659379]
52394,[ 0.          0.89971762  0.91213706]
52395,[ 0.          0.48178143  0.75174265]
52396,[ 0.          1.14745549  0.82251397]
52397,[ 0.          0.00511251  0.00659379]
52398,[ 0.          0.4428871   0.23746382]
52399,[ 0.          0.32446642  0.36079817]
52400,[ 0.          0.66695475  1.28968762]
52401,[ 0.          0.27228221  0.25957647]
52402,[ 0.          0.00511251  0.00659379]
52403,[ 0.          0.76090334  0.75174265]
52404,[ 0.          0.05960436  0.02430894]
52405,[ 0.          0.00227841  0.00243446]
52406,[ 0.          0.          0.19884347]
52407,[ 0.          1.22567454  1.20766832]
52408,[ 0.          0.4428871   0.49752981]
52409,[ 0.          1.78929729  2.90164665]
52410,[ 0.          0.00511251  0.00659379]
52411,[ 0.          0.31837225  0.2986501 ]
52412,[ 0.          0.31014158  0.37010382]
52413,[ 0.          0.00511251  0.00659379]
52414,[ 0.          0.02146903  0.0173211 ]
52415,[ 0.          0.00511251  0.00659379]
52416,[ 0.          1.51089479  0.704872  ]
52417,[ 0.          0.42724266  0.37074532]
52418,[ 0.          0.31837225  0.60908305]
52419,[ 0.          0.89971762  0.91213706]
52420,[ 0.          1.56988764  1.74151539]
52421,[ 0.          0.70023419  0.6697209 ]
52422,[ 0.          0.42772118  0.80149281]
52423,[ 0.          2.313246    1.49614826]
52424,[ 0.          0.14568121  0.03284665]
52425,[ 0.          0.05960436  0.0173211 ]
52426,[ 0.          1.09481888  1.06759179]
52427,[ 0.          0.28419516  0.25630672]
52428,[ 0.          0.31792619  0.39834067]
52429,[ 0.          1.67985687  1.4047483 ]
52430,[ 0.          0.27228221  0.23746382]
52431,[ 0.          0.40788542  0.37010382]
52432,[ 0.          1.29644004  1.42538313]
52433,[ 0.          0.69124443  0.24017717]
52434,[ 0.          0.00227841  0.00243446]
52435,[ 0.          0.30334352  0.22302539]
52436,[ 0.          0.37863406  0.36807449]
52437,[ 0.          1.9057475   1.29928341]
52438,[ 0.          0.44113302  0.54898302]
52439,[ 0.          0.00511251  0.00659379]
52440,[ 0.          0.4428871   0.52123906]
52441,[ 0.          0.00511251  0.00659379]
52442,[ 0.          0.3992092   0.28413247]
52443,[ 0.          1.06288009  0.9883429 ]
52444,[ 0.          0.27228221  0.52123906]
52445,[ 0.          0.00511251  0.00659379]
52446,[ 0.          1.56988764  0.72616921]
52447,[ 0.          0.84231521  1.74151539]
52448,[ 0.          0.4428871   0.52123906]
52449,[ 0.          0.75493643  0.36197876]
52450,[ 0.          0.21719663  0.6697209 ]
52451,[ 0.          0.00511251  0.00659379]
52452,[ 0.          0.61502536  0.51828073]
52453,[ 0.          0.31837225  0.25957647]
52454,[ 0.          2.96673617  1.0384397 ]
52455,[ 0.          0.00511251  0.00659379]
52456,[ 0.          0.4428871   0.23746382]
52457,[ 0.          0.00511251  0.00659379]
52458,[ 0.          0.62893688  0.9883429 ]
52459,[ 0.          0.05960436  0.10701652]
52460,[ 0.          0.00227841  0.00243446]
52461,[ 0.          0.88543661  1.28968762]
52462,[ 0.          0.31837225  0.50741254]
52463,[ 0.          1.18799259  1.26244669]
52464,[ 0.          0.27329165  0.25111212]
52465,[ 0.          0.48839827  0.54960795]
52466,[ 0.          0.10539858  0.02816371]
52467,[ 0.          0.00511251  0.00659379]
52468,[ 0.          0.27228221  0.14764685]
52469,[ 0.          0.19791863  0.49928211]
52470,[ 0.          0.15559844  0.30021028]
52471,[ 0.          1.06288009  1.4077139 ]
52472,[ 0.          0.01898936  0.01153386]
52473,[ 0.          0.00511251  0.00659379]
52474,[ 0.          2.29945362  0.91647702]
52475,[ 0.          1.56988764  1.20766832]
52476,[ 0.          0.01669441  0.02816371]
52477,[ 0.          0.32101684  0.23671154]
52478,[ 0.          2.68997564  3.23721619]
52479,[ 0.          1.56988764  1.20766832]
52480,[ 0.          0.89971762  0.6697209 ]
52481,[ 0.          0.00511251  0.00659379]
52482,[ 0.          1.06288009  0.9883429 ]
52483,[ 0.          0.14568121  0.37010382]
52484,[ 0.          0.54593537  0.36079817]
52485,[ 0.          0.61578064  1.07074083]
52486,[ 0.          0.00227841  0.00243446]
52487,[ 0.          1.29644004  0.9189778 ]
52488,[ 0.          0.31837225  0.91213706]
52489,[ 0.          1.38294188  1.16705183]
52490,[ 0.          1.6451626   2.65697276]
52491,[ 0.          0.88543661  1.29449497]
52492,[ 0.          1.29644004  1.42538313]
52493,[ 0.          0.14568121  0.2087642 ]
52494,[ 0.          0.15597233  0.53608778]
52495,[ 0.          0.00511251  0.00659379]
52496,[ 0.          1.56988764  1.74151539]
52497,[ 0.          0.66695475  1.51524533]
52498,[ 0.          0.05960436  0.10701652]
52499,[ 0.          0.89971762  0.91213706]
52500,[ 0.          0.57767278  1.20766832]
52501,[ 0.          1.06908192  0.61863275]
52502,[ 0.          0.76090334  0.75174265]
52503,[ 0.          0.00511251  0.00659379]
52504,[ 0.          0.71467563  0.91647702]
52505,[ 0.          1.56988764  0.61863275]
52506,[ 0.          0.5534399   0.85020026]
52507,[ 0.          0.27228221  0.10701652]
52508,[ 0.          1.55504421  1.64943123]
52509,[ 0.          0.81091577  0.93422375]
52510,[ 0.          0.24505402  0.85455633]
52511,[ 0.          0.15597233  0.24017717]
52512,[ 0.          0.72029789  0.57198154]
52513,[ 0.          0.31014158  0.37010382]
52514,[ 0.          0.91535969  0.60908305]
52515,[ 0.          0.62239637  0.68825112]
52516,[ 0.          0.34979162  0.49928211]
52517,[ 0.          0.00227841  0.00243446]
52518,[ 0.          0.40788542  0.37010382]
52519,[ 0.          1.53940713  1.0384397 ]
52520,[ 0.          0.          0.17280802]
52521,[ 0.          0.01854194  0.08224189]
52522,[ 0.          0.55632791  0.47465652]
52523,[ 0.          0.01418721  0.        ]
52524,[ 0.          0.53464259  0.60908305]
52525,[ 0.          0.34979162  0.43474578]
52526,[ 0.          2.14551981  0.26989434]
52527,[ 0.          0.31837225  0.25957647]
52528,[ 0.          0.00511251  0.00659379]
52529,[ 0.          0.05960436  0.08260992]
52530,[ 0.          1.62982216  0.6588365 ]
52531,[ 0.          0.31014158  0.37010382]
52532,[ 0.          1.20858193  1.19492207]
52533,[ 0.          0.89971762  0.91213706]
52534,[ 0.          0.45530497  0.39834067]
52535,[ 0.          0.5534399   0.49928211]
52536,[ 0.          1.06288009  0.46510261]
52537,[ 0.          0.57767278  0.9883429 ]
52538,[ 0.          1.22794452  1.46908896]
52539,[ 0.          0.05960436  1.2644586 ]
52540,[ 0.          1.22567454  1.4077139 ]
52541,[ 0.          2.21888188  0.9189778 ]
52542,[ 0.          0.48178143  0.49752981]
52543,[ 0.          0.4428871   0.23746382]
52544,[ 0.          1.06908192  1.29928341]
52545,[ 0.          0.81091577  0.51828073]
52546,[ 0.          0.02146903  0.0173211 ]
52547,[ 0.          0.00511251  0.00659379]
52548,[ 0.          0.55632791  0.47465652]
52549,[ 0.          0.00511251  0.00659379]
52550,[ 0.          0.05960436  0.02430894]
52551,[ 0.          0.95597119  1.20766832]
52552,[ 0.          2.451541    0.25957647]
52553,[ 0.          0.44533929  0.3759172 ]
52554,[ 0.          0.21719663  0.39834067]
52555,[ 0.          0.00511251  0.00659379]
52556,[ 0.          0.4428871   0.52123906]
52557,[ 0.          0.27228221  0.25957647]
52558,[ 0.          0.54593537  0.36079817]
52559,[ 0.          0.27228221  0.25957647]
52560,[ 0.          0.48178143  0.49752981]
52561,[ 0.          0.89971762  0.91213706]
52562,[ 0.          1.53302443  1.85388942]
52563,[ 0.          0.89971762  0.75174265]
52564,[ 0.          0.51244585  1.65961611]
52565,[ 0.          0.19791863  0.75174265]
52566,[ 0.          0.34964372  0.2087642 ]
52567,[ 0.          0.44735727  0.19884347]
52568,[ 0.          0.31014158  0.26621573]
52569,[ 0.          0.31014158  0.08944038]
52570,[ 0.          0.6692647   0.36197876]
52571,[ 0.          0.36240396  0.39834067]
52572,[ 0.          0.31014158  0.37010382]
52573,[ 0.          0.31792619  0.39834067]
52574,[ 0.          1.63605095  0.57198154]
52575,[ 0.          0.6937109   0.99262389]
52576,[ 0.          0.24505402  0.26989434]
52577,[ 0.          0.27228221  0.14764685]
52578,[ 0.          0.42724266  1.08829552]
52579,[ 0.          0.31792619  0.39834067]
52580,[ 0.          2.46655157  0.53608778]
52581,[ 0.          0.00511251  0.00659379]
52582,[ 0.          1.06288009  0.95139791]
52583,[ 0.          0.4428871   0.23746382]
52584,[ 0.          0.42724266  0.54898302]
52585,[ 0.          0.31014158  0.37010382]
52586,[ 0.          0.00511251  0.00659379]
52587,[ 0.          0.00227841  0.00243446]
52588,[ 0.          0.31014158  0.37010382]
52589,[ 0.          0.24505402  0.50741254]
52590,[ 0.          0.00511251  0.00659379]
52591,[ 0.          0.76341053  0.54960795]
52592,[ 0.          0.00511251  0.00659379]
52593,[ 0.          0.76090334  0.75174265]
52594,[ 0.          0.27228221  0.14764685]
52595,[ 0.          0.96015968  0.86332782]
52596,[ 0.          1.13537438  1.0384397 ]
52597,[ 0.          0.00511251  0.2868812 ]
52598,[ 0.          0.97242547  0.26989434]
52599,[ 0.          0.59435632  0.86332782]
52600,[ 0.          0.00511251  0.00659379]
52601,[ 0.          1.00367562  0.91647702]
52602,[ 0.          0.33207525  0.0173211 ]
52603,[ 0.          0.7077391   0.63143373]
52604,[ 0.          1.29644004  1.20766832]
52605,[ 0.          2.29401122  1.15182111]
52606,[ 0.          0.31792619  0.17280802]
52607,[ 0.          0.00511251  0.00659379]
52608,[ 0.          0.34979162  0.43474578]
52609,[ 0.          0.31837225  0.25957647]
52610,[ 0.          0.05960436  0.10701652]
52611,[ 0.          0.62893688  0.34732147]
52612,[ 0.          0.24505402  0.26989434]
52613,[ 0.          0.76090334  0.75174265]
52614,[ 0.          0.70023419  0.6697209 ]
52615,[ 0.          0.89971762  0.91213706]
52616,[ 0.          0.00511251  0.00659379]
52617,[ 0.          1.4628139   0.01142433]
52618,[ 0.          0.00511251  0.00659379]
52619,[ 0.         0.065961   0.3966909]
52620,[ 0.          0.00511251  0.00659379]
52621,[ 0.          0.00511251  0.00659379]
52622,[ 0.          0.00511251  0.00659379]
52623,[ 0.          0.61502536  0.49928211]
52624,[ 0.          0.76090334  0.75174265]
52625,[ 0.          2.60753332  1.29928341]
52626,[ 0.          0.00511251  0.00659379]
52627,[ 0.          0.46757493  0.39834067]
52628,[ 0.          0.02146903  0.0173211 ]
52629,[ 0.          1.06288009  1.95324433]
52630,[ 0.          1.56988764  1.42538313]
52631,[ 0.          0.065961    0.60908305]
52632,[ 0.          1.22567454  1.20766832]
52633,[ 0.          1.29644004  1.74151539]
52634,[ 0.          0.25323364  0.54960795]
52635,[ 0.          0.89971762  0.91213706]
52636,[ 0.          0.00227841  0.00243446]
52637,[ 0.          0.00511251  0.00659379]
52638,[ 0.          0.27228221  0.14764685]
52639,[ 0.          2.50778244  0.91821005]
52640,[ 0.          0.95027228  0.69458111]
52641,[ 0.          1.04543931  0.3759172 ]
52642,[ 0.          0.15597233  0.53608778]
52643,[ 0.          0.34815495  0.49752981]
52644,[ 0.          0.00511251  0.00659379]
52645,[ 0.          0.45530497  0.6697209 ]
52646,[ 0.          0.45530497  0.39834067]
52647,[ 0.        1.541019  1.541019]
52648,[ 0.          0.27228221  0.14764685]
52649,[ 0.          0.4428871   0.52123906]
52650,[ 0.         0.2262977  0.       ]
52651,[ 0.          0.03401232  0.00659379]
52652,[ 0.          0.34979162  0.49928211]
52653,[ 0.          0.88543661  0.91821005]
52654,[ 0.          1.22794452  1.4077139 ]
52655,[ 0.          0.07184422  0.13194741]
52656,[ 0.          0.08749942  0.06804957]
52657,[ 0.          0.00511251  0.02816371]
52658,[ 0.          0.31014158  0.37010382]
52659,[ 0.          0.71220566  0.36197876]
52660,[ 0.          0.00511251  0.00659379]
52661,[ 0.          2.70031043  1.19492207]
52662,[ 0.          0.00511251  0.00659379]
52663,[ 0.          0.27228221  0.14764685]
52664,[ 0.          0.00511251  0.00659379]
52665,[ 0.          0.96015968  0.75174265]
52666,[ 0.          0.82111614  1.20766832]
52667,[ 0.          0.24505402  0.26989434]
52668,[ 0.          0.49931472  0.54960795]
52669,[ 0.          0.40663292  0.13147238]
52670,[ 0.          0.01132417  0.21460229]
52671,[ 0.          0.27228221  0.75174265]
52672,[ 0.          0.57767278  0.72616921]
52673,[ 0.          1.59381688  0.9883429 ]
